symbol,date,open,high,low,close,volume,factor
000001,2022-02-10,3481.9101,3488.8552,3464.2169,3485.9071,355666267.0,1.0
000001,2022-02-11,3472.2757,3500.1471,3459.3299,3462.9479,361356090.0,1.0
000001,2022-02-14,3451.8468,3457.2645,3415.4463,3428.8821,315274448.0,1.0
000001,2022-02-15,3428.0447,3447.4917,3421.6403,3446.0885,275559322.0,1.0
000001,2022-02-16,3457.073,3475.0576,3453.8014,3465.8305,274993913.0,1.0
000001,2022-02-17,3464.2091,3480.9719,3454.2767,3468.0354,297262682.0,1.0
000001,2022-02-18,3451.6318,3490.7573,3447.0273,3490.7573,295149963.0,1.0
000001,2022-02-21,3488.4057,3492.1994,3471.6858,3490.6123,301541740.0,1.0
000001,2022-02-22,3473.2874,3473.3931,3437.6717,3457.146,326279484.0,1.0
000001,2022-02-23,3458.5139,3490.7633,3458.1795,3489.1465,325604895.0,1.0
000001,2022-02-24,3474.3692,3486.9773,3400.2136,3429.9564,488354901.0,1.0
000001,2022-02-25,3445.3361,3480.1756,3440.9339,3451.4061,377542556.0,1.0
000001,2022-02-28,3450.3155,3462.3064,3425.5162,3462.3064,345838388.0,1.0
000001,2022-03-01,3471.3646,3491.1317,3465.7154,3488.8347,326001662.0,1.0
000001,2022-03-02,3478.2925,3486.6206,3466.9999,3484.1916,329367684.0,1.0
000001,2022-03-03,3495.928,3500.2872,3473.3376,3481.1125,412594289.0,1.0
000001,2022-03-04,3459.9845,3474.8816,3437.6964,3447.649,393526581.0,1.0
000001,2022-03-07,3438.5602,3438.5602,3360.7393,3372.8552,393588999.0,1.0
000001,2022-03-08,3372.5546,3383.6326,3287.3412,3293.5301,415926766.0,1.0
000001,2022-03-09,3303.706,3321.4811,3147.6768,3256.3884,466285569.0,1.0
000001,2022-03-10,3312.1789,3326.5827,3291.2352,3296.0922,378336376.0,1.0
000001,2022-03-11,3259.3227,3315.6603,3217.4185,3309.7467,384067127.0,1.0
000001,2022-03-14,3271.8902,3297.7973,3223.5328,3223.5328,337968687.0,1.0
